"TIME_UTC	 P	 T	 TAS	 U	 V	 W	 TEDR	 REYN	 G_LAT	 G_LONG	 G_ALT	 POT	 ROLL	 HDG	 PITCH                                                                                                                   "
"70076.57	78026	29507	12507	181	296	-956	-599	527	3843268	-11568433	22575	31675	-1430	8450	271"
"70077.57	78099	29515	12531	143	305	-945	-793	524	3843279	-11568289	22499	31675	-1411	8337	288"
"70078.57	78177	29521	12524	136	335	-851	-613	524	3843293	-11568145	22421	31673	-1278	8295	273"
"70079.57	78249	29525	12452	198	319	-1469	-605	531	3843309	-11568000	22342	31669	-1293	8195	276"
"70080.57	78315	29529	12495	156	299	-35	-541	519	3843326	-11567855	22259	31664	-1440	8090	272"
"70081.57	78396	29537	12543	135	149	508	-647	510	3843345	-11567712	22178	31664	-1444	7962	213"
"70082.57	78474	29543	12612	76	114	1172	-458	487	3843366	-11567568	22098	31661	-1263	7792	201"
"70083.57	78546	29542	12583	55	257	-1376	-607	514	3843388	-11567427	22021	31652	-1391	7760	204"
"70084.57	78616	29559	12513	165	131	265	-585	513	3843412	-11567284	21938	31662	-1442	7714	244"
"70085.57	78715	29568	12681	-15	192	1362	-530	506	3843437	-11567143	21856	31661	-1392	7531	158"
"70086.57	78796	29576	12684	-34	268	983	-622	516	3843464	-11567002	21770	31660	-1418	7539	169"
"70087.57	78882	29576	12737	-73	200	-213	-635	501	3843493	-11566861	21684	31650	-1281	7439	192"
"70088.57	78961	29584	12661	30	84	-553	-897	459	3843525	-11566722	21597	31650	-1218	7326	213"
"70089.57	79037	29595	12670	4	114	-727	-501	487	3843557	-11566581	21511	31653	-1373	7200	218"
"70090.57	79118	29603	12624	26	151	-1524	-577	475	3843591	-11566442	21424	31652	-1497	7131	251"
"70091.57	79198	29621	12574	76	170	-197	-799	507	3843627	-11566304	21335	31662	-1634	7020	227"
"70092.57	79277	29637	12514	155	163	1136	-605	503	3843664	-11566167	21244	31670	-1399	6905	150"
"70093.57	79351	29649	12351	319	187	664	-484	533	3843704	-11566032	21154	31674	-1238	6801	254"
"70094.57	79431	29643	12451	208	172	46	-565	492	3843746	-11565895	21067	31659	-1294	6743	241"
"70095.57	79503	29643	12500	166	94	-701	-670	505	3843788	-11565760	20985	31651	-1501	6612	306"
"70096.57	79564	29663	12411	241	76	-1142	-702	509	3843833	-11565628	20904	31665	-1596	6452	337"
"70097.57	79626	29679	12343	326	33	595	-784	519	3843879	-11565493	20826	31675	-1500	6350	274"
"70098.57	79699	29675	12399	219	79	106	-622	512	3843927	-11565363	20750	31663	-1524	6199	287"
"70099.57	79764	29684	12323	220	172	-1695	-628	511	3843977	-11565233	20676	31665	-1584	6179	346"
"70100.57	79832	29689	12295	249	139	-1309	-694	521	3844028	-11565104	20601	31663	-1676	6073	313"
"70101.57	79898	29698	12283	231	157	-957	-987	511	3844082	-11564978	20523	31664	-1766	5905	290"
"70102.57	79974	29707	12257	233	177	-1055	-687	515	3844137	-11564853	20441	31666	-1937	5809	253"
"70103.57	80050	29715	12203	267	206	-1035	-742	523	3844195	-11564730	20356	31665	-1909	5643	264"
"70104.57	80135	29725	12175	265	237	-1263	-890	524	3844253	-11564608	20267	31666	-2058	5523	247"
"70105.57	80214	29739	12171	281	210	-1280	-611	524	3844315	-11564487	20174	31673	-2145	5347	255"
"70106.57	80304	29747	12262	92	293	-1017	-781	518	3844380	-11564369	20085	31670	-2382	5192	228"
"70107.57	80380	29763	12215	130	323	-1114	-583	522	3844446	-11564254	19987	31679	-2613	5045	244"
"70108.57	80451	29763	12243	135	243	-945	-673	516	3844515	-11564141	19889	31671	-2340	4776	314"
"70109.57	80547	29763	12237	201	151	-948	-597	511	3844587	-11564033	19794	31660	-2509	4577	312"
"70110.57	80610	29778	12220	189	149	-886	-678	510	3844662	-11563927	19708	31670	-2847	4270	330"
"70111.57	80689	29783	12234	99	183	-1291	-465	513	3844739	-11563824	19624	31666	-3047	4075	291"
"70112.57	80751	29796	12152	71	273	-1895	-587	529	3844820	-11563728	19546	31673	-2984	3833	344"
"70113.57	80833	29805	12194	58	216	-474	-763	501	3844904	-11563633	19474	31673	-2816	3687	321"
"70114.57	80908	29808	12156	168	170	934	-506	498	3844989	-11563546	19409	31668	-2619	3398	242"
"70115.57	80983	29819	12055	142	295	130	-592	519	3845078	-11563460	19344	31671	-2795	3203	178"
"70116.57	81043	29837	11958	140	399	-535	-512	538	3845169	-11563380	19275	31684	-2702	3020	283"
"70117.57	81131	29846	12038	76	343	64	-515	532	3845262	-11563305	19199	31683	-2691	2870	244"
"70118.57	81206	29845	11981	246	310	36	-630	531	3845358	-11563233	19119	31674	-2756	2564	256"
"70119.57	81278	29850	11813	388	416	-240	-534	546	3845455	-11563168	19035	31672	-2591	2289	255"
"70120.57	81363	29858	11898	390	318	141	-456	538	3845554	-11563105	18950	31670	-2483	2113	231"
"70121.57	81456	29858	11986	227	274	-719	-507	533	3845655	-11563045	18863	31660	-2576	1906	276"
"70122.57	81536	29871	12089	105	187	-1920	-668	510	3845757	-11562992	18776	31665	-2884	1789	298"
"70123.57	81607	29879	12145	203	81	-1357	-519	508	3845861	-11562944	18696	31666	-2529	1532	351"
"70124.57	81695	29890	12031	252	163	-824	-561	520	3845966	-11562900	18612	31668	-2250	1312	307"
"70125.57	81764	29909	11859	187	354	233	-528	538	3846072	-11562863	18529	31680	-2425	1202	231"
"70126.57	81860	29915	11992	131	226	-292	-550	504	3846179	-11562828	18445	31676	-2569	1004	245"
"70127.57	81940	29917	12060	116	136	-1560	-655	498	3846286	-11562797	18361	31669	-2528	783	315"
"70128.57	82029	29932	12098	42	85	-2328	-532	466	3846394	-11562773	18277	31675	-2708	633	309"
"70129.57	82105	29931	12107	173	40	-2407	-601	493	3846503	-11562752	18190	31665	-2479	397	357"
"70130.57	82191	29943	12079	129	44	-1835	-675	483	3846612	-11562738	18102	31669	-2563	163	317"
"70131.57	82265	29950	12054	212	45	-2279	-592	519	3846721	-11562725	18015	31668	-2558	35983	340"
"70132.57	82336	29959	11944	199	136	-982	-693	504	3846832	-11562719	17940	31670	-2306	35762	320"
"70133.57	82425	29957	11894	248	180	-616	-639	522	3846943	-11562715	17862	31658	-2530	35594	284"
"70134.57	82481	29990	11805	163	274	1541	-594	522	3847053	-11562717	17792	31687	-2374	35365	207"
"70135.57	82597	29986	12098	141	-4	2238	-524	462	3847163	-11562722	17721	31669	-2168	35268	111"
"70136.57	82670	29978	12142	73	-79	-69	-684	474	3847273	-11562734	17652	31653	-2046	35126	257"
"70137.57	82748	29988	12086	38	-43	-696	-622	475	3847382	-11562749	17565	31655	-1933	35067	286"
"70138.57	82828	30000	11957	42	67	-1716	-630	500	3847489	-11562770	17476	31659	-1875	34893	324"
"70139.57	82898	30014	11974	9	22	-2057	-713	430	3847598	-11562793	17388	31667	-2076	34767	352"
"70140.57	82970	30012	11960	128	34	-2275	-698	473	3847704	-11562819	17299	31657	-1941	34581	402"
"70141.57	83051	30024	11873	164	104	-2004	-709	504	3847810	-11562849	17212	31660	-2150	34374	360"
"70142.57	83129	30035	11904	101	24	-2324	-886	476	3847916	-11562883	17115	31663	-2301	34182	355"
"70143.57	83196	30047	11801	71	98	-2463	-729	478	3848020	-11562920	17028	31669	-2572	34017	418"
"70144.57	83265	30055	11729	165	182	-1801	-680	507	3848123	-11562960	16931	31670	-2317	33767	392"
"70145.57	83344	30064	11717	71	133	-1175	-746	485	3848225	-11563005	16834	31670	-2371	33581	336"
"70146.57	83412	30074	11698	-9	100	-1348	-686	480	3848325	-11563053	16746	31674	-2490	33450	376"
"70147.57	83484	30089	11749	132	93	-742	-790	515	3848423	-11563108	16665	31682	-2386	33261	411"
"70148.57	83554	30082	11705	75	73	-1408	-609	471	3848520	-11563164	16586	31666	-2522	32983	404"
"70149.57	83611	30108	11586	-9	139	-1090	-550	483	3848615	-11563225	16510	31688	-2499	32862	367"
"70150.57	83701	30110	11556	-38	131	-1560	-574	437	3848708	-11563292	16434	31680	-2354	32690	328"
"70151.57	83767	30110	11609	92	123	-2360	-550	501	3848800	-11563359	16362	31673	-2506	32478	426"
"70152.57	83835	30119	11527	75	174	-2635	-613	489	3848889	-11563430	16290	31675	-2592	32175	437"
"70153.57	83894	30127	11447	-120	119	-2030	-488	483	3848977	-11563507	16210	31677	-2829	32018	397"
"70154.57	83985	30132	11511	-116	60	-1774	-717	475	3849062	-11563588	16127	31673	-2472	31875	401"
"70155.57	84058	30142	11622	3	48	-1071	-599	478	3849143	-11563673	16041	31676	-2474	31641	439"
"70156.57	84132	30154	11495	-41	220	-79	-557	517	3849223	-11563758	15958	31680	-2568	31393	327"
"70157.57	84178	30162	11441	-133	217	-1544	-477	519	3849300	-11563852	15880	31683	-3251	31045	398"
"70158.57	84232	30181	11561	-75	176	1792	-486	488	3849374	-11563948	15799	31697	-3053	30841	315"
"70159.57	84357	30173	11720	52	107	-493	-641	493	3849445	-11564048	15723	31675	-2649	30549	274"
"70160.57	84407	30167	11827	77	-36	-1925	-749	453	3849513	-11564152	15645	31664	-2662	30417	417"
"70161.57	84489	30177	11811	22	-47	-1221	-625	456	3849577	-11564260	15567	31666	-2296	30328	368"
"70162.57	84565	30179	11812	46	5	-1878	-558	466	3849639	-11564369	15492	31660	-1993	30158	399"
"70163.57	84604	30195	11724	-56	34	-1218	-547	463	3849699	-11564483	15417	31672	-1610	30034	474"
"70164.57	84689	30196	11743	-67	-7	-1031	-623	456	3849755	-11564598	15345	31665	-1616	29998	381"
"70165.57	84759	30203	11745	-79	31	-321	-741	481	3849810	-11564714	15276	31664	-1823	29858	323"
"70166.57	84822	30210	11787	-26	71	-1844	-610	478	3849864	-11564833	15209	31665	-1689	29669	380"
"70167.57	84872	30222	11716	-115	76	-2005	-511	495	3849915	-11564952	15135	31672	-1797	29552	427"
"70168.57	84933	30233	11785	-40	102	-1588	-711	489	3849963	-11565074	15057	31677	-1503	29456	455"
"70169.57	84995	30260	11821	65	294	159	-591	525	3850010	-11565197	14981	31699	-1049	29300	444"
"70170.57	85056	30256	11837	34	195	-503	-556	491	3850056	-11565322	14909	31688	-1004	29191	418"
"70171.57	85104	30243	11843	31	153	-2172	-589	503	3850102	-11565445	14839	31669	-1281	29218	540"
"70172.57	85146	30257	11756	-42	221	-864	-678	501	3850145	-11565572	14773	31679	-1240	29092	457"
"70173.57	85200	30260	11723	-81	215	-1143	-555	509	3850188	-11565699	14697	31677	-1382	28981	457"
"70174.57	85209	30306	11702	-88	289	177	-692	521	3850229	-11565825	14622	31724	-1511	28856	528"
"70175.57	85271	30312	11923	104	187	1130	-558	526	3850268	-11565954	14566	31724	-1352	28742	371"
"70176.57	85313	30278	11952	144	184	-486	-686	516	3850304	-11566085	14532	31684	-1698	28606	612"
"70177.57	85315	30294	11901	111	192	-255	-608	514	3850339	-11566214	14516	31700	-2077	28415	584"
"70178.57	85330	30325	11783	-14	129	1104	-501	502	3850370	-11566346	14513	31731	-1915	28293	564"
"70179.57	85350	30312	11699	-49	274	-172	-725	515	3850398	-11566480	14519	31716	-1773	28123	637"
"70180.57	85364	30318	11807	53	205	458	-577	503	3850424	-11566613	14529	31721	-2064	27959	577"
"70181.57	85398	30284	11991	206	177	-756	-638	514	3850446	-11566745	14538	31681	-2252	27782	615"
"70182.57	85390	30317	11941	133	224	-723	-561	526	3850466	-11566880	14544	31716	-1958	27639	614"
"70183.57	85410	30319	12001	136	211	439	-534	513	3850483	-11567015	14550	31717	-1513	27559	515"
"70184.57	85435	30286	12083	139	226	-1425	-539	512	3850499	-11567152	14564	31679	-2001	27367	590"
"70185.57	85445	30321	12095	72	231	177	-616	495	3850512	-11567289	14569	31715	-1988	27264	506"
"70186.57	85465	30308	12306	226	281	-92	-417	529	3850522	-11567429	14569	31699	-1397	27136	501"
"70187.57	85486	30293	12279	149	329	180	-576	524	3850529	-11567568	14561	31682	-929	27079	539"
"70188.57	85506	30283	12246	55	313	-469	-708	517	3850535	-11567708	14554	31669	-826	27053	509"
"70189.57	85517	30314	12259	15	255	-388	-661	514	3850539	-11567848	14543	31700	-837	27027	575"
"70190.57	85530	30315	12267	-34	158	170	-545	444	3850543	-11567991	14533	31699	-858	27017	476"
"70191.57	85550	30289	12240	-124	168	-243	-614	501	3850545	-11568132	14522	31670	-716	26990	523"
"70192.57	85572	30330	12385	-40	162	951	-726	490	3850548	-11568274	14508	31710	-483	26977	470"
"70193.57	85591	30317	12461	-23	35	40	-585	444	3850548	-11568418	14494	31696	-602	26976	478"
"70194.57	85606	30352	12532	-7	-74	417	-508	492	3850549	-11568562	14482	31730	-482	27024	570"
"70195.57	85612	30334	12567	-20	-84	-20	-681	479	3850549	-11568707	14473	31710	-418	27040	532"
"70196.57	85610	30313	12456	-173	-51	-139	-601	505	3850549	-11568852	14466	31689	-698	26979	587"
"70197.57	85621	30337	12515	-149	-58	327	-560	481	3850548	-11568997	14460	31713	-874	26919	580"
"70198.57	85636	30400	12648	-54	57	619	-531	443	3850546	-11569142	14459	31777	-2532	26699	633"
"70199.57	85586	30379	12735	11	128	46	-523	466	3850542	-11569290	14472	31760	-4157	26061	725"
"70200.57	85538	30314	12782	59	150	-1134	-605	496	3850533	-11569436	14490	31697	-4236	25618	774"
"70201.57	85509	30309	12689	-12	105	-924	-703	473	3850516	-11569581	14512	31696	-4249	25308	755"
"70202.57	85486	30317	12852	138	161	-10	-492	511	3850491	-11569724	14537	31706	-4171	24992	701"
"70203.57	85463	30316	12857	115	210	-556	-595	506	3850459	-11569864	14560	31708	-4549	24645	561"
"70204.57	85440	30278	12782	0	229	-1391	-672	505	3850421	-11570004	14597	31670	-4513	24232	552"
"70205.57	85432	30319	12721	-78	192	-740	-678	500	3850376	-11570139	14615	31714	-4115	23933	516"
"70206.57	85432	30325	12768	-45	145	-171	-642	468	3850327	-11570272	14607	31720	-3540	23703	435"
"70207.57	85455	30341	12830	-46	212	-392	-546	506	3850272	-11570401	14578	31735	-1783	23641	410"
"70208.57	85490	30354	12867	-25	186	561	-672	499	3850214	-11570526	14545	31745	-960	23642	395"
"70209.57	85526	30282	13088	150	256	-1034	-530	503	3850154	-11570651	14519	31665	-643	23674	482"
"70210.57	85534	30343	12956	-22	206	405	-580	490	3850092	-11570774	14493	31729	-328	23654	450"
"70211.57	85562	30312	13090	106	192	-821	-478	498	3850030	-11570901	14474	31693	-115	23665	441"
"70212.57	85587	30375	12952	-37	96	-303	-444	499	3849968	-11571024	14450	31756	-393	23703	511"
"70213.57	85618	30365	13017	9	72	949	-499	494	3849905	-11571150	14428	31742	-225	23686	422"
"70214.57	85645	30312	13170	175	55	-474	-553	495	3849841	-11571274	14406	31685	-211	23753	528"
"70215.57	85648	30310	13112	106	7	-424	-634	491	3849779	-11571401	14386	31682	-172	23769	510"
"70216.57	85658	30379	13178	99	98	308	-660	445	3849715	-11571527	14367	31753	-59	23771	515"
"70217.57	85660	30364	13351	217	171	518	-613	525	3849652	-11571652	14351	31737	993	23813	417"
"70218.57	85699	30358	13459	212	284	494	-676	532	3849590	-11571778	14338	31726	2118	24040	484"
"70219.57	85708	30316	13680	295	426	281	-572	544	3849529	-11571907	14331	31682	2280	24237	443"
"70220.57	85700	30328	13657	195	384	520	-678	535	3849470	-11572042	14320	31695	2338	24365	411"
"70221.57	85732	30334	13789	171	385	879	-631	537	3849416	-11572177	14314	31698	2225	24550	335"
"70222.57	85727	30350	13929	158	344	860	-670	535	3849363	-11572317	14318	31716	1116	24619	297"
"70223.57	85777	30385	13959	82	171	452	-511	507	3849312	-11572462	14326	31747	35	24647	356"
"70224.57	85806	30418	14171	191	112	383	-699	511	3849263	-11572608	14302	31778	11	24682	424"
"70225.57	85803	30422	14392	294	137	1073	-490	513	3849212	-11572756	14288	31783	74	24726	434"
"70226.57	85805	30345	14492	291	95	-298	-556	536	3849163	-11572903	14270	31701	-85	24750	449"
"70227.57	85799	30352	14557	220	134	298	-556	520	3849114	-11573053	14255	31709	-147	24747	487"
"70228.57	85784	30339	14592	164	74	-433	-635	499	3849064	-11573204	14244	31698	-496	24699	499"
"70229.57	85760	30418	14650	114	54	475	-601	482	3849014	-11573357	14236	31783	-617	24700	472"
"70230.57	85746	30348	14853	155	185	469	-579	516	3848964	-11573511	14232	31711	-313	24632	411"
"70231.57	85718	30343	14893	93	149	-199	-710	496	3848913	-11573666	14232	31709	-882	24617	412"
"70232.57	85733	30322	14939	38	92	-672	-722	468	3848859	-11573822	14245	31686	-1974	24475	421"
"70233.57	85756	30327	14911	-83	22	-886	-704	454	3848805	-11573978	14241	31688	-2106	24341	448"
"70234.57	85736	30339	15036	-41	26	-223	-550	467	3848748	-11574134	14237	31703	-2037	24219	417"
"70235.57	85717	30323	15265	165	40	-306	-577	493	3848688	-11574288	14234	31688	-1862	24146	431"
"70236.57	85703	30320	15156	59	-59	-567	-728	466	3848625	-11574443	14229	31686	-1078	24127	396"
"70237.57	85720	30352	15119	-11	-87	155	-633	455	3848560	-11574596	14224	31718	-868	24118	421"
"70238.57	85709	30311	15127	-56	-66	-331	-508	480	3848494	-11574749	14221	31677	-654	24062	410"
"70239.57	85716	30351	15156	-90	-22	212	-619	480	3848427	-11574900	14217	31717	-212	24066	401"
"70240.57	85730	30374	15340	-29	166	436	-722	499	3848360	-11575052	14223	31740	-188	24030	403"
"70241.57	85704	30316	15325	-70	159	-452	-616	503	3848293	-11575206	14222	31683	-587	23973	466"
"70242.57	85665	30345	15336	-44	75	-65	-561	479	3848224	-11575361	14222	31717	-527	23983	361"
"70243.57	85699	30354	15296	-114	45	-369	-577	495	3848155	-11575512	14225	31722	-409	23977	426"
"70244.57	85680	30380	15511	72	93	278	-573	455	3848086	-11575666	14232	31751	-312	23992	397"
"70245.57	85668	30342	15848	345	228	45	-712	539	3848015	-11575821	14238	31713	-379	24005	346"
"70246.57	85692	30353	15811	219	309	-594	-670	531	3847946	-11575974	14244	31722	-353	23946	397"
"70247.57	85684	30368	15751	172	228	283	-689	521	3847875	-11576128	14249	31739	-491	23940	376"
"70248.57	85670	30396	15808	242	188	424	-568	524	3847804	-11576283	14255	31770	-613	23946	317"
"70249.57	85690	30371	15821	225	233	-613	-594	519	3847733	-11576437	14259	31741	-344	23931	363"
"70250.57	85699	30427	15917	331	240	272	-452	534	3847661	-11576590	14261	31799	-249	23924	374"
"70251.57	85680	30374	16069	580	121	253	-1057	548	3847589	-11576744	14265	31745	-562	23995	342"
"70252.57	85692	30318	15816	305	78	-949	-668	523	3847589	-11576744	14265	31686	-559	23951	400"
"70253.57	85687	30385	15811	355	-2	-36	-521	534	3847517	-11576897	14270	31756	-524	23938	388"
"70254.57	85681	30334	15862	383	44	-299	-566	523	3847445	-11577050	14276	31703	-390	23940	379"
"70255.57	85684	30315	15669	207	-35	-867	-729	510	3847372	-11577203	14284	31683	-408	23905	414"
"70256.57	85684	30355	15607	167	-86	-211	-546	503	3847299	-11577356	14291	31725	-389	23912	395"
"70257.57	85693	30359	15708	264	-50	-46	-622	524	3847226	-11577507	14298	31729	-371	23906	413"
"70258.57	85666	30346	15547	96	-80	338	-706	451	3847152	-11577660	14307	31717	-368	23890	439"
"70259.57	85651	30346	15565	80	-12	-297	-643	496	3847078	-11577812	14316	31719	-446	23832	434"
"70260.57	85633	30354	15462	-37	-6	-86	-648	475	3847004	-11577964	14326	31729	-186	23811	441"
"70261.57	85622	30398	15400	-82	-44	419	-685	475	3846931	-11578115	14337	31776	-266	23822	457"
"70262.57	85601	30370	15503	-12	44	28	-543	470	3846857	-11578265	14350	31749	-185	23800	448"
"70263.57	85589	30344	15531	-19	120	-330	-691	505	3846783	-11578417	14366	31723	-186	23791	458"
"70264.57	85562	30331	15435	-3	-59	-614	-531	473	3846709	-11578566	14386	31712	-332	23804	468"
"70265.57	85539	30335	15210	-187	-183	-224	-645	515	3846635	-11578720	14419	31720	-318	23849	485"
"70266.57	85519	30340	15204	-223	-130	348	-597	488	3846562	-11578871	14455	31727	-228	23796	438"
"70267.57	85496	30350	15418	-65	30	253	-639	451	3846487	-11579020	14485	31740	-339	23793	446"
"70268.57	85474	30363	15517	48	46	-55	-713	453	3846414	-11579172	14514	31756	-221	23772	428"
"70269.57	85462	30329	15387	-108	56	-444	-529	477	3846340	-11579322	14541	31721	-155	23783	439"
"70270.57	85447	30345	15340	-115	-22	634	-746	476	3846265	-11579472	14566	31739	-206	23755	370"
"70271.57	85444	30324	15377	-84	-20	-546	566	424	3846192	-11579624	14590	31718	-423	23790	358"
"70272.57	85466	30385	15403	-102	27	1091	-450	443	3846117	-11579772	14617	31779	-321	23726	322"
